Median_Household_Income_2018,Percent of Population Aged 60+,anycondition_prevalence,Obesity_prevalence,COPD_prevalence,diabetes_prevalence,CKD_prevalence,Total physician assistants (2019),Family Medicine/General Practice Primary Care (2019)
36592.0,30.1,52.4,35.9,12.7,14.6,3.9,0.678844787,2.792961407
49538.0,16.9,33.7,27.9,5.3,7.9,2.4,14.1390371,21.09416215
60608.0,26.2,41.5,33.2,6.4,9.8,2.8,3.953914127,6.060744282
35184.0,24.7,55.0,39.5,11.6,17.0,4.1,0.29632952,3.038069934
48754.0,30.7,47.3,37.3,8.2,12.0,3.5,1.342683559,3.401569953
39061.0,18.3,52.3,41.1,8.2,12.9,3.2,2.688354713,27.56191701
59724.0,22.6,46.3,37.4,6.9,10.3,2.9,5.729377769,14.51487147
49381.0,16.4,38.4,30.7,6.5,9.8,2.6,1.963097977,20.12634094
44565.0,25.2,50.0,37.5,10.4,14.3,3.7,1.448730102,11.67995322
42701.0,33.6,49.7,35.0,10.0,15.0,4.0,0.308417281,0.507360415
52447.0,32.9,46.1,34.4,10.3,14.1,3.8,42.78,70.31
71084.0,22.5,40.7,30.7,7.9,10.4,2.8,42.78,52.86936395
41440.0,18.8,46.5,33.6,10.1,14.8,3.6,8.030425188,8.233177131
40025.0,38.9,51.9,36.0,13.1,16.4,4.3,2.092543939,8.609323635
46365.0,22.5,48.3,35.9,7.4,14.2,3.8,19.4111141,41.41280922
53168.0,25.9,47.1,34.9,9.8,11.3,3.3,28.13811218,20.50320105
51027.0,20.6,58.7,41.8,12.6,15.2,3.5,2.716551913,5.234734923
112396.0,22.2,31.0,25.6,5.1,8.7,2.5,42.78,70.31
102136.0,17.4,47.9,35.6,7.4,10.3,2.5,14.66730612,28.26357163
46176.0,24.9,50.1,37.8,9.1,13.5,3.5,4.558203403,9.801233039
53970.0,21.3,44.9,34.0,8.6,11.1,2.8,4.872507774,20.04688913
63274.0,16.2,38.4,31.8,6.6,8.5,2.5,20.36910183,49.48416633
46954.0,35.0,46.8,37.4,8.7,12.5,3.7,1.787356655,2.739743778
51305.0,31.0,46.1,33.4,7.0,11.7,3.5,1.831963657,3.544627252
57613.0,18.1,49.6,38.1,10.1,12.9,2.9,6.336267417,12.20984594
42154.0,22.8,54.4,39.4,13.2,15.6,3.8,5.303149971,12.82147976
77696.0,17.9,48.0,34.2,8.2,11.3,2.6,29.02414286,55.92887569
56466.0,26.0,42.0,35.1,7.4,10.4,3.2,25.02699891,44.55893936
42552.0,24.5,49.2,35.7,10.7,12.9,3.5,2.22822606,9.167558646
53811.0,27.8,47.1,37.8,8.3,12.0,3.4,4.259668995,10.79149437
39412.0,22.4,50.3,35.3,11.9,15.5,3.9,6.088840365,6.242571231
40426.0,24.5,44.2,32.7,7.8,13.1,3.7,1.045502876,2.23053715
71920.0,18.3,31.4,25.0,5.6,8.9,2.5,42.78,56.59034595
55008.0,28.7,51.3,37.2,8.5,15.4,3.8,1.543918588,2.539816099
61652.0,43.0,41.9,22.5,10.1,13.1,4.0,42.78,70.31
66209.0,20.8,35.8,30.3,4.8,8.4,2.5,11.05055462,21.3814815
64832.0,34.3,47.8,33.9,8.4,14.0,3.5,2.382243581,3.918898733
53326.0,32.1,44.2,35.0,8.3,12.1,3.7,2.719351409,6.295270006
40741.0,24.9,57.4,40.5,11.5,19.1,4.3,2.618154203,9.141517851
56170.0,25.4,43.2,38.5,6.8,10.2,3.0,5.053711727,12.80313135
38775.0,20.6,50.0,36.9,11.3,15.2,3.8,3.537485949,3.626800292
68243.0,33.4,48.6,36.9,7.6,12.2,3.3,0.582972515,1.507510423
46949.0,25.5,51.3,39.2,10.5,14.4,3.7,5.35376542,9.394029387
82575.0,18.6,33.9,29.3,5.2,7.8,2.4,28.38823937,50.5434088
50610.0,19.7,49.1,39.1,8.4,13.7,3.5,25.18374693,41.42840587
36788.0,21.8,52.6,40.3,10.9,17.4,4.1,7.018675742,7.195883065
48574.0,27.1,49.2,37.3,9.4,13.1,3.9,0.754140949,1.155982476
49265.0,36.5,46.4,32.6,10.1,13.9,4.0,13.6471536,23.31094112
63241.0,19.7,45.4,33.3,9.9,11.9,3.0,7.12012065,14.84951337
58975.0,36.8,45.2,29.8,10.5,14.8,4.0,32.05849157,43.56545383
54092.0,25.3,48.1,32.8,9.5,11.6,3.3,3.050387565,7.410532231
49280.0,20.6,48.4,36.2,9.6,11.8,2.9,1.938889898,4.043691516
31329.0,17.4,60.3,45.4,10.2,18.8,4.2,0.922021543,9.452875076
37233.0,27.3,48.5,33.9,13.0,16.8,4.5,10.72430591,14.57365057
64304.0,22.8,42.0,32.9,8.5,10.9,2.9,6.461564205,15.62218966
57200.0,21.5,40.9,29.8,7.4,13.1,3.3,42.78,70.31
49117.0,23.6,49.5,38.3,7.0,15.6,3.6,0.712311595,1.17178488
48805.0,24.5,50.7,41.4,9.6,13.2,3.5,42.78,70.31
93345.0,13.3,42.5,33.5,5.5,8.4,2.3,25.01861538,60.77957363
47906.0,30.9,46.0,38.4,8.1,12.2,3.6,3.587069293,5.498427383
53289.0,23.9,46.7,31.5,7.0,11.4,3.2,8.440983259,16.33227776
38173.0,21.9,55.5,39.8,11.6,13.9,3.3,2.968918482,5.515610533
71874.0,28.1,43.1,31.2,8.1,11.0,3.1,8.212120312,14.56850459
59524.0,20.4,36.4,28.7,5.4,8.5,2.6,12.95661133,17.35031369
40583.0,32.1,46.2,33.1,7.9,12.8,3.9,1.928792215,2.582862843
41770.0,34.2,47.2,33.9,10.6,14.2,3.9,1.988367978,2.526760084
51921.0,20.8,43.4,34.4,7.9,12.8,3.5,2.736633284,4.08280888
47985.0,34.6,39.8,29.0,8.1,11.9,3.6,0.455667628,0.684084138
58033.0,21.8,48.1,37.7,7.8,11.6,2.9,7.324387902,15.74919466
60828.0,17.6,42.7,31.5,11.4,11.8,3.1,8.395825224,20.29867225
44286.0,25.7,55.3,37.4,12.8,15.3,3.8,4.419801732,10.68579972
51225.0,16.3,45.6,35.6,7.9,12.2,3.0,42.78,52.0124134
53867.0,17.8,50.4,39.3,7.8,14.7,3.5,0.747326627,1.229386195
52387.0,21.0,50.8,37.1,8.5,11.8,3.2,19.89712709,34.91266089
62835.0,20.4,43.1,33.4,8.5,11.9,3.0,42.78,70.31
46786.0,32.3,37.7,25.9,9.1,12.0,3.9,12.21150197,14.7983622
57002.0,25.2,43.3,34.4,6.9,10.2,3.0,6.246944717,16.15399361
55517.0,22.0,44.8,35.1,8.8,10.9,3.0,36.72157201,26.75765058
80063.0,17.2,36.5,28.3,5.6,10.6,2.9,12.31609765,23.64280057
34358.0,25.4,55.8,38.3,15.8,17.4,4.2,3.505854666,6.755703717
44903.0,24.4,54.2,37.0,10.6,15.2,3.6,11.21920669,39.17285624
62556.0,22.2,48.7,37.3,8.7,13.3,3.1,42.78,42.83471279
49287.0,26.1,46.5,34.8,10.8,13.5,3.3,1.954571646,7.686439741
38818.0,24.5,55.8,40.1,11.2,19.0,4.6,21.24550109,20.15367666
40299.0,15.6,52.3,40.9,9.8,13.4,3.1,15.81496159,30.47507812
65209.0,23.6,48.7,36.7,9.6,11.1,3.1,33.31460141,53.04093162
50671.0,14.4,47.1,38.7,7.3,13.5,3.2,6.223915123,13.38291365
52445.0,33.8,44.3,34.4,6.9,11.8,3.5,2.150046541,4.160079014
53369.0,34.2,46.6,36.4,9.0,13.3,3.9,0.342985008,0.525743443
44911.0,32.7,49.7,33.9,10.0,14.9,4.2,1.36021384,2.029315794
82808.0,20.7,36.1,27.1,5.6,11.0,2.9,42.78,70.31
74351.0,23.5,37.4,27.0,7.5,9.8,2.7,42.78,64.73307098
61645.0,20.0,46.7,33.6,9.0,11.8,2.9,8.495484044,20.5396184
40287.0,31.2,54.0,36.3,12.4,17.2,4.4,13.95866124,24.49268199
44467.0,32.7,43.7,35.7,7.4,11.2,3.2,0.202808526,0.310874383
45734.0,25.9,53.7,39.3,10.9,14.9,3.8,3.337692194,5.856509596
41564.0,19.0,46.1,34.4,9.8,14.1,3.5,3.270237345,3.352804204
48179.0,23.8,48.9,36.5,10.0,12.1,3.2,1.06971784,4.401124827
120670.0,15.6,26.4,19.9,3.8,6.1,2.1,42.78,70.31
47087.0,19.0,43.9,34.7,7.1,10.5,2.8,8.640976843,14.2147988
47339.0,21.5,50.3,39.5,8.4,13.7,3.4,19.20208028,31.58829295
60111.0,19.9,34.8,30.1,5.8,8.3,2.6,33.085114,58.90588774
42114.0,22.4,49.4,34.0,10.7,16.8,4.1,14.96750313,15.34540222
64644.0,19.1,46.4,36.3,9.2,12.0,2.8,36.64090339,70.31
45221.0,31.2,44.5,35.7,7.8,11.5,3.5,1.003816992,1.538697579
60241.0,14.4,45.6,36.3,6.0,13.4,3.0,42.78,70.31
42792.0,29.7,46.2,33.7,10.8,12.6,3.6,10.73297242,17.08820853
47487.0,24.3,39.2,31.6,5.7,8.6,2.6,3.713611587,5.692397324
44821.0,27.2,51.2,38.0,8.8,17.1,4.2,1.431544767,2.354956066
47624.0,22.1,50.4,37.1,11.1,13.9,3.3,4.491133132,17.66158035
58806.0,36.9,44.6,33.1,7.1,12.6,3.7,3.995878649,5.350916706
41829.0,26.3,53.4,37.4,13.3,15.2,3.8,4.075154985,8.499022897
50374.0,27.4,49.7,38.6,11.3,13.7,3.8,10.07635369,16.04279098
57494.0,24.9,44.6,37.3,6.1,9.7,2.9,4.578455972,8.858756422
43226.0,24.4,52.9,41.1,10.0,15.7,4.0,4.787898374,7.876309972
